address,degree,in_degree,out_degree,pagerank,core,hub,authority,betweenness,value_in,value_out,value_net
0x05d9fcc10619b2dc861af563ed45a44478962e93,1,0,1,2.4458878797880242e-05,1,-6.303032080338647e-23,0.0,,0.0,0.8509686125,-0.8509686125
0x340ea95c4b226216d965e2d41cda9ee84739c635,1,0,1,2.4458878797880242e-05,1,-6.294813764008279e-23,0.0,,0.0,0.8498590625,-0.8498590625
0x5ffaae96027a5e21f0c90a384b177a1d89dc23c6,1,0,1,2.4458878797880242e-05,1,-2.1860699218105984e-23,0.0,,0.0,0.29514,-0.29514
0x426e1b4f58016085a469a117d18000ba14c6f38e,1,0,1,2.4458878797880242e-05,1,-3.117231049126718e-23,0.0,,0.0,0.42085551,-0.42085551
0x0e70c051598ab16ede2a50ecf6f801192d1b6f3f,1,0,1,2.4458878797880242e-05,1,-1.7364920332687086e-21,0.0,,0.0,23.444275665000003,-23.444275665000003
0xf97161808fcb4ab0a272750a810f9a437a3092b1,1,0,1,2.4458878797880242e-05,1,-2.2304658658447617e-23,0.0,,0.0,0.30113387,-0.30113387
0x9da54ef6eb5da907197f10182c4cffdc6a0d71a1,1,0,1,2.4458878797880242e-05,1,-5.6473856286736024e-24,0.0,,0.0,0.0762450175,-0.0762450175
0x41948134e0a6b544ef2d0dabfead116e6eb6c8b2,1,0,1,2.4458878797880242e-05,1,-1.0630348472672474e-23,0.0,,0.0,0.1435197025,-0.1435197025
0xbda6eb7a07263346a1b996dcb2dab30c303f41ea,1,0,1,2.4458878797880242e-05,1,-1.7669139386322364e-23,0.0,,0.0,0.23855,-0.23855
0xc3807e2d9894e2d2efa47e70c0b7af69e8dd5beb,1,0,1,2.4458878797880242e-05,1,-1.0079365192234704e-23,0.0,,0.0,0.13608091,-0.13608091
0x9f58308356da1ad246a3e67d9c3ea3281ebd6536,1,0,1,2.4458878797880242e-05,1,-1.2964948602148313e-23,0.0,,0.0,0.175039,-0.175039
0xd2df77beb0a39c303456cb88b3a6464934f1458e,1,0,1,2.4458878797880242e-05,1,-1.4850594435563381e-22,0.0,,0.0,2.0049699225,-2.0049699225
0xd60b5d5a3984ab2264d00ea19b62b6ad5df033a0,1,1,0,2.4459257899958453e-05,1,0.0,2.427989387851109e-09,,0.01215,0.0,0.01215
0x7bb60392f0891bcaee0a92b8cf491d4dfc575b23,1,0,1,2.4458878797880242e-05,1,-7.3541963472051e-23,0.0,,0.0,0.992885675,-0.992885675
0x2b0f1787c295669d83b8e971d310c43c0afba3f6,1,0,1,2.4458878797880242e-05,1,-6.737134337046004e-23,0.0,,0.0,0.9095765,-0.9095765
0x5e687622fe01491e177f4770f298b2f8bec200ff,1,0,1,2.4458878797880242e-05,1,-2.1221515008428616e-22,0.0,,0.0,2.86510412,-2.86510412
0xb450411e5a851ac0c7f4fbf77108e89691890d11,1,0,1,2.4458878797880242e-05,1,-8.740872517207723e-24,0.0,,0.0,0.11801,-0.11801
0x97bd19b8caefb682e7011d2155f8b0d053c6a2af,1,0,1,2.4458878797880242e-05,1,-3.926689396044828e-23,0.0,,0.0,0.53014,-0.53014
0x0dc91cbc590c9b59b876520f71562a99aa3233e4,1,0,1,2.4458878797880242e-05,1,-1.2481648939621575e-22,0.0,,0.0,1.68514,-1.68514
0xe2c2a3a87ef357b0a3d60e60f2067dbc99549970,1,0,1,2.4458878797880242e-05,1,-1.475430875476222e-22,0.0,,0.0,1.99197045,-1.99197045
0x7eff4a247844e66cb6e1f86e3b33423c1516f0ce,1,0,1,2.4458878797880242e-05,1,-7.406666984242333e-21,0.0,,0.0,99.99697045,-99.99697045
0x87866d0ebb2eb436f7c46b407fb52745b37578ae,1,0,1,2.4458878797880242e-05,1,-1.848123095719488e-22,0.0,,0.0,2.49514,-2.49514
0x51d21759d19069ffc8129da13de1397bf21f7022,1,0,1,2.4458878797880242e-05,1,-2.955453356987647e-22,0.0,,0.0,3.99014,-3.99014
0x6aad088940118c3209ac682f50ff2cb3d6e9339e,1,0,1,2.4458878797880242e-05,1,-2.20964639038236e-22,0.0,,0.0,2.98323045,-2.98323045
0x81d8305173fcc90cd71c7d72e8ae0de8483769ac,1,0,1,2.4458878797880242e-05,1,-5.3301442119176466e-24,0.0,,0.0,0.07196196,-0.07196196
0x169bd3aa491d2e6c0f01a12d975d3ddf3c0cc2ef,1,0,1,2.4458878797880242e-05,1,-2.6906087364873808e-21,0.0,,0.0,36.32574853,-36.32574853
0xb503e1d5b3a9d29a286bb0aa3f1d8991433f9a38,1,0,1,2.4458878797880242e-05,1,-7.404241453225663e-22,0.0,,0.0,9.996422350000001,-9.996422350000001
0x25371ccbc480bc36980e17fea2977a0a01e1cb74,1,0,1,2.4458878797880242e-05,1,-7.384451831940696e-23,0.0,,0.0,0.99697045,-0.99697045
0xfbb22ba742f2d3412fd528dc1fa89f1176d8d491,1,0,1,2.4458878797880242e-05,1,-1.138957687459564e-23,0.0,,0.0,0.15377,-0.15377
0x08d4b1a6381509989b7ca15e52c5ea5dd4e6976e,1,0,1,2.4458878797880242e-05,1,-5.89225616148116e-23,0.0,,0.0,0.79551,-0.79551
0xc8b334a2920c2c3c3f77f715aa53c13f3a5de59e,1,0,1,2.4458878797880242e-05,1,-2.955453356987647e-22,0.0,,0.0,3.99014,-3.99014
0xf9ad32c53ed3b57ea1fae60735ee9e4d5a763cd6,1,0,1,2.4458878797880242e-05,1,-2.7806210928607334e-23,0.0,,0.0,0.37541,-0.37541
0xd8a65705de2ebfee92bb7ab37bf8cf3d0ee6725b,1,0,1,2.4458878797880242e-05,1,-8.528294734609756e-24,0.0,,0.0,0.11514,-0.11514
0xc3159865b5c7a46358a03b0bbee85ae5c52eb653,1,0,1,2.4458878797880242e-05,1,-7.401245086052416e-22,0.0,,0.0,9.9923769725,-9.9923769725
0x6be3ee84e8e9fc09a824b7df6ae1e995838f74f4,1,0,1,2.4458878797880242e-05,1,-1.603636758367798e-22,0.0,,0.0,2.16506045,-2.16506045
0x5fde9df0d8070610507ffd3d413078bc530201c6,1,0,1,2.4458878797880242e-05,1,-3.225746303836618e-23,0.0,,0.0,0.43550609,-0.43550609
0xa2630f8ea1817233480a47e573cb996ac8db7e1f,1,0,1,2.4458878797880242e-05,1,-1.1731627118511115e-22,0.0,,0.0,1.58388,-1.58388
0x02e45f49f225e6e8f03fb52c1a6a061a9000d5e8,1,0,1,2.4458878797880242e-05,1,-1.893847450908821e-22,0.0,,0.0,2.55687218,-2.55687218
0xa692ab2a90382cfe6117b01023155374f9508f36,1,1,0,2.445910625912717e-05,1,0.0,1.4567936327106652e-09,,0.00729,0.0,0.00729
0x2ed37fa8685f7f5869ab72a1d5f6be9c56ef35d2,1,0,1,2.4458878797880242e-05,1,-2.2852541691912254e-22,0.0,,0.0,3.0853080625,-3.0853080625
0x4d7e56c65898b7f5bdb5be0044b068d0407b75b5,1,0,1,2.4458878797880242e-05,1,-1.4087688530587413e-22,0.0,,0.0,1.90197045,-1.90197045
0xb560c2d1c98f8c41dd87c66d098b8845e082720c,1,0,1,2.4458878797880242e-05,1,-1.8669132699678535e-22,0.0,,0.0,2.5205085025,-2.5205085025
0xbcf2e61817ae80654257aeac13e44a288ada72b1,1,0,1,2.4458878797880242e-05,1,-1.7299557727148467e-23,0.0,,0.0,0.2335603,-0.2335603
0xf57162a8fefe8aba46f336ea5f5c593c3f665624,1,0,1,2.4458878797880242e-05,1,-7.362027838633162e-23,0.0,,0.0,0.993943,-0.993943
0x6e0a7c0369c366494447c57ef023180f5c9a4e1c,1,0,1,2.4458878797880242e-05,1,-9.215209841165e-23,0.0,,0.0,1.24414,-1.24414
0x39714972161e59a86a6dec5c5cbe1631be3a2647,1,0,1,2.4458878797880242e-05,1,-1.7786908959259915e-23,0.0,,0.0,0.24014,-0.24014
0x6b9344957775c97caccf01c63e2e2cb87408f8aa,1,0,1,2.4458878797880242e-05,1,-3.5143978637696585e-24,0.0,,0.0,0.04744767654338751,-0.04744767654338751
0x6ae6732991ec136d53a217f6c057b8d2d350cb2f,1,0,1,2.4458878797880242e-05,1,-1.4556599420959077e-23,0.0,,0.0,0.19652778304289248,-0.19652778304289248
0xf3f50bf1574724a1a1ece17117a95cb19265fe7e,1,0,1,2.4458878797880242e-05,1,-3.69614249495966e-22,0.0,,0.0,4.99014,-4.99014
0x110009bfb14fb7cc56cd3b227ead7297d36224f1,1,0,1,2.4458878797880242e-05,1,-7.3912308041037e-23,0.0,,0.0,0.997885675,-0.997885675
0xfa447558bb40310472777388df9de93cad49e8d8,1,0,1,2.4458878797880242e-05,1,-8.115658889775132e-23,0.0,,0.0,1.09569028,-1.09569028
0xf31cb9dd1f3d8f555cf3a7a93cd0755eff248d9d,1,0,1,2.4458878797880242e-05,1,-2.737197246232059e-22,0.0,,0.0,3.695473722925697,-3.695473722925697
0xef6f6d7ef55ce8394c8bd09098890bb830296b0c,1,0,1,2.4458878797880242e-05,1,-7.069903005373552e-24,0.0,,0.0,0.09545034,-0.09545034
0xb06e97ee654894e946d622d60c19e453e1fb78c0,1,0,1,2.4458878797880242e-05,1,-3.69984594064952e-22,0.0,,0.0,4.99514,-4.99514
0xe98255a0f9f15e4f039991087305863f3964f7ab,1,0,1,2.4458878797880242e-05,1,-7.114706180295772e-24,0.0,,0.0,0.096055225,-0.096055225
0x528fe54886cd05229310c501c7f7691a09352467,1,0,1,2.4458878797880242e-05,1,-1.12647607073992e-21,0.0,,0.0,15.208486435000001,-15.208486435000001
0x09a1e61dab0aa3d6c40ab2cb077350d107368da5,1,0,1,2.4458878797880242e-05,1,-6.260167196304358e-23,0.0,,0.0,0.84518145,-0.84518145
0x819f8dc9dd17feb17433c0574e6b8c161d349570,1,0,1,2.4458878797880242e-05,1,-8.962179691641259e-23,0.0,,0.0,1.20997855,-1.20997855
0xae2df56c4ee60c13687293f5c35f83c7bc7269c8,1,0,1,2.4458878797880242e-05,1,-3.081696006284571e-23,0.0,,0.0,0.416057945,-0.416057945
0xc3947a12beeb0ce56af4b1246cd8aefed42de2d6,1,0,1,2.4458878797880242e-05,1,-1.3638138738976937e-22,0.0,,0.0,1.841277,-1.841277
0x667be6a96e6617dab69b44d56da78b8238ffb009,1,0,1,2.4458878797880242e-05,1,-4.8959869405245663e-23,0.0,,0.0,0.661004285,-0.661004285
0x81032b16101d6f279ba76a2f54764ca80e6d6f58,1,0,1,2.4458878797880242e-05,1,-9.25965118944332e-23,0.0,,0.0,1.25014,-1.25014
0x810b25f4b324a2e1846e2e8842f0dda8e5c5c956,1,0,1,2.4458878797880242e-05,1,-7.333785361802289e-23,0.0,,0.0,0.99013,-0.99013
0x7b061f5a2293cbb20810696a97ea1de167cfccb9,1,0,1,2.4458878797880242e-05,1,-5.090784591468886e-24,0.0,,0.0,0.06873038,-0.06873038
0x197102117aed7a15b741e3294b392adb19353a1c,1,0,1,2.4458878797880242e-05,1,-9.011608433195658e-23,0.0,,0.0,1.216651895,-1.216651895
0x8784f7dac78ee14ec1a4a200b84622d3f9c0befc,1,0,1,2.4458878797880242e-05,1,-5.827766839546547e-23,0.0,,0.0,0.786803335,-0.786803335
0xe2fb0b45a8fba5994c65afd71df4c951f0abdad2,1,0,1,2.4458878797880242e-05,1,-4.1274533165127413e-23,0.0,,0.0,0.5572450175,-0.5572450175
0x1c90df38f4e8c64949f8b7b958811ffdabd9ba68,1,0,1,2.4458878797880242e-05,1,-9.25767732140437e-22,0.0,,0.0,12.4987350925,-12.4987350925
0xaf5f74b6bd44ccb2eb325935ece01d74fd5b7df4,1,0,1,2.4458878797880242e-05,1,-7.379152256710192e-23,0.0,,0.0,0.9962549575,-0.9962549575
0xa854e8bcf5548b6f26343ed52cf2c3a763f045ca,1,0,1,2.4458878797880242e-05,1,-9.116253772331938e-24,0.0,,0.0,0.123078,-0.123078
0xd55d7dff235a0ea29242e1bdb9f28d32b94d3d85,1,0,1,2.4458878797880242e-05,1,-9.053565991553161e-23,0.0,,0.0,1.22231656,-1.22231656
0x15e64d7a1fbe52daa350980f5ae0efe1ddc78480,1,0,1,2.4458878797880242e-05,1,-9.93560409675658e-24,0.0,,0.0,0.13414,-0.13414
0x5d18dccddf1aa3e55361aa2f170affc0f0d4102c,1,0,1,2.4458878797880242e-05,1,-1.3590937657039447e-22,0.0,,0.0,1.83490441,-1.83490441
0xbc06ef4d7ead3c728328e6e3e75cec1600d0a53c,1,0,1,2.4458878797880242e-05,1,-3.007401737817141e-23,0.0,,0.0,0.40602752,-0.40602752
0xbf60d09ae304d5791a23bf7bee1e581a0fe7f2a5,1,0,1,2.4458878797880242e-05,1,-6.247564740966333e-23,0.0,,0.0,0.84348,-0.84348
0x3fd04cbc037d1cedb5d9d5d471b65877c87b6db5,1,0,1,2.4458878797880242e-05,1,-2.2184676647054943e-22,0.0,,0.0,2.99514,-2.99514
0x76a7efff0f764ef73bc73934cc43fcff1d98e0f1,1,0,1,2.4458878797880242e-05,1,-2.993865495682875e-23,0.0,,0.0,0.4042,-0.4042
0xa208629ddea0290795442513486dba1e0cde5e99,1,0,1,2.4458878797880242e-05,1,-4.0497565628694383e-23,0.0,,0.0,0.546755225,-0.546755225
0xfa2c2fad5d1aee881382dbadc7540e2eb17bd905,1,0,1,2.4458878797880242e-05,1,-1.1815028715446764e-22,0.0,,0.0,1.59514,-1.59514
0x362bbce0171629fd6633cd2b54d65fa760490c6c,1,0,1,2.4458878797880242e-05,1,-1.769755888785721e-23,0.0,,0.0,0.23893369,-0.23893369
0xa39106154ac0c6a02deaeaf54f8508e19a8cfcd5,1,0,1,2.4458878797880242e-05,1,-1.3469804355485166e-22,0.0,,0.0,1.818550275,-1.818550275
0xc1d10bc94258293afd8929ee6cc65bd3d03d8ca9,1,0,1,2.4458878797880242e-05,1,-1.1861916559947806e-23,0.0,,0.0,0.16014703,-0.16014703
0xd6015ce4846be7c4b05a1d1871b8a0b018a7223f,1,0,1,2.4458878797880242e-05,1,-1.0377890320335532e-23,0.0,,0.0,0.14011128,-0.14011128
0x9c33421cd272043211afe1a1bd13632d6b6e0704,1,0,1,2.4458878797880242e-05,1,-1.9982978184433133e-22,0.0,,0.0,2.69789,-2.69789
0x4893e6ea1182286c97fb5657a495ff20b8580173,1,0,1,2.4458878797880242e-05,1,-5.600018928644862e-23,0.0,,0.0,0.756055225,-0.756055225
0x40100621643939e10d9e9aa6c871435b07d0a5bc,1,0,1,2.4458878797880242e-05,1,-7.855395318267786e-24,0.0,,0.0,0.106055225,-0.106055225
0xfa480b182aa99709e29688af139533c2f1802dc0,1,0,1,2.4458878797880242e-05,1,-1.8157253528245918e-23,0.0,,0.0,0.24514,-0.24514
0x1982459b71b4b9a4d4e77e0b1115a33ef90b0d26,1,0,1,2.4458878797880242e-05,1,-5.59876489934465e-22,0.0,,0.0,7.5588591925,-7.5588591925
0x6c09c1ae464c614b3b25c6efa0680b9054f40b3d,1,0,1,2.4458878797880242e-05,1,-5.921913354565558e-22,0.0,,0.0,7.99514,-7.99514
0x58acdababa6514aed5f7d7ad2668ff3d4e0ae8a6,1,0,1,2.4458878797880242e-05,1,-6.593170292744074e-23,0.0,,0.0,0.89014,-0.89014
0x9a6a8e368f1adba07946a049d9d9f7ac6111ed1e,1,0,1,2.4458878797880242e-05,1,-7.732794600427814e-24,0.0,,0.0,0.1044,-0.1044
0x56b6ecce12968c504fe035d9dfaaf4c301167f0a,1,0,1,2.4458878797880242e-05,1,-2.7702810724946432e-22,0.0,,0.0,3.74014,-3.74014
0x7b92115fec6a5c22ea31764713b602fa0634c5f2,1,0,1,2.4458878797880242e-05,1,-6.538128757039952e-24,0.0,,0.0,0.0882708875,-0.0882708875
0x93e9c7445d1c183e2d59d5da145daaa6655e73db,1,0,1,2.4458878797880242e-05,1,-9.555926844632125e-23,0.0,,0.0,1.29014,-1.29014
0x86d252a573a16ded43222c601bd7aa276f9895b6,1,0,1,2.4458878797880242e-05,1,-3.6988053409244144e-22,0.0,,0.0,4.9937350925,-4.9937350925
0xb0beefbd1be8dc41e5c5c2c284a095b7259607d5,1,0,1,2.4458878797880242e-05,1,-3.69614249495966e-22,0.0,,0.0,4.99014,-4.99014
0x367dadc10cb25ec30b56147f33ae30d81b9bbc5a,1,0,1,2.4458878797880242e-05,1,-5.639215247522176e-23,0.0,,0.0,0.7613470967,-0.7613470967
0x77f07baf21dd5ef7c37245d8129614b26f2807e6,1,0,1,2.4458878797880242e-05,1,-2.962666822398637e-20,0.0,,0.0,399.987885675,-399.987885675
0x278a95075ab419d6151b04c4bf217d81676ea475,1,0,1,2.4458878797880242e-05,1,-2.1659828953195084e-23,0.0,,0.0,0.2924280625,-0.2924280625
0xe5f00fe732abf4c62a2a74d2ca5d2110fdce44b1,1,0,1,2.4458878797880242e-05,1,-1.5673502863951785e-23,0.0,,0.0,0.21160703,-0.21160703
0x0f92ba8f9377e87d3ea5016e2bb50b6e6ce1768d,1,0,1,2.4458878797880242e-05,1,-1.6744734899391738e-23,0.0,,0.0,0.22606967,-0.22606967
0x737bf84217867ffafbdf43815d0827003dc28bbd,1,0,1,2.4458878797880242e-05,1,-1.8934977123116533e-23,0.0,,0.0,0.25564,-0.25564
0xcae5c3a46f1aae9808d8c5149ec1683ca8d2eae4,1,0,1,2.4458878797880242e-05,1,-2.960512597110108e-22,0.0,,0.0,3.99697045,-3.99697045
0xf11fba1d01658963c5b4331b26e71022cc6568fc,1,0,1,2.4458878797880242e-05,1,-2.1878844094718734e-21,0.0,,0.0,29.53849729,-29.53849729
0x232dfc34faf59d376913b4154c534ec967c88387,1,0,1,2.4458878797880242e-05,1,-8.436538386404523e-23,0.0,,0.0,1.13901203,-1.13901203
0x68c2067cbea7407bd772fd660ce61bd9f8ca1132,1,0,1,2.4458878797880242e-05,1,-7.117698638482094e-23,0.0,,0.0,0.96095626,-0.96095626
0x6e044d590ba06d14f8b1477ae0e926aee7804e69,1,0,1,2.4458878797880242e-05,1,-7.40645444617919e-21,0.0,,0.0,99.99410098625,-99.99410098625
0xaf40fcecf0756df79cf8f7dbf2e8a53a69f09bda,1,0,1,2.4458878797880242e-05,1,-9.10594263884223e-24,0.0,,0.0,0.12293879,-0.12293879
0x43452c0a5180f21e7591190d188ee203e3031fe2,1,0,1,2.4458878797880242e-05,1,-1.5499178045953296e-22,0.0,,0.0,2.09253481,-2.09253481
0x943c03769b4df62c978b75b02c9ea46316aaa9da,1,0,1,2.4458878797880242e-05,1,-8.999927728455382e-23,0.0,,0.0,1.21507489,-1.21507489
0xf84c4cc4e5d081bd0c55c287bcc6298ab5f19433,1,0,1,2.4458878797880242e-05,1,-4.2085090213278336e-24,0.0,,0.0,0.05681883,-0.05681883
0x6ba454da13ffb1c9393910cd71f1644b167012e5,1,0,1,2.4458878797880242e-05,1,-2.200302263596731e-22,0.0,,0.0,2.970615,-2.970615
0x09fb6421a12e48ce8b70f231f5e7e2ebf8c7bfef,1,0,1,2.4458878797880242e-05,1,-5.767319087893281e-23,0.0,,0.0,0.77864232,-0.77864232
0x017348e3fb71a10d3fec9b8e025c846a5b1f44f7,1,0,1,2.4458878797880242e-05,1,-2.0609910803217127e-23,0.0,,0.0,0.27825318,-0.27825318
0x481db730a75ad90a54e79fb884cecc7f0f81c985,1,0,1,2.4458878797880242e-05,1,-1.960335166951463e-23,0.0,,0.0,0.264663685,-0.264663685
0xd3da166cd99c52fe1e4191a14042a89def504976,1,0,1,2.4458878797880242e-05,1,-1.7595811161663134e-23,0.0,,0.0,0.23756,-0.23756
0x17d3af26f03880759537056ec833a47cc1fd52d2,1,0,1,2.4458878797880242e-05,1,-9.417832169197312e-23,0.0,,0.0,1.27149592,-1.27149592
0x63877894c24524ef41ec6b501d113bd76cf8a46e,1,0,1,2.4458878797880242e-05,1,-7.307286652374488e-24,0.0,,0.0,0.0986552425,-0.0986552425
0x8c6d59f9c3c490b8cd2c45d9b10bff13d118beb7,1,0,1,2.4458878797880242e-05,1,-5.846428983825692e-24,0.0,,0.0,0.07893229,-0.07893229
0x5333815ee0f02ddc46ebb014ea98430609c3e68b,1,0,1,2.4458878797880242e-05,1,-7.370893887614687e-23,0.0,,0.0,0.99514,-0.99514
0xe610cdb9b077e57a0dd1b995fa533121ab67ca9c,1,0,1,2.4458878797880242e-05,1,-8.541195317325814e-24,0.0,,0.0,0.11531417,-0.11531417
0x2859962eb596f0fb3c5886526b8880147ae7e5a0,1,0,1,2.4458878797880242e-05,1,-2.8897246028840103e-23,0.0,,0.0,0.39014,-0.39014
0x463e2568cd49f808bceb33c83c01526a40c7649a,1,0,1,2.4458878797880242e-05,1,-1.1764991460731065e-23,0.0,,0.0,0.15883845,-0.15883845
0xffbad1d0f9abe5293e5a0d1924900b588abe87df,1,0,1,2.4458878797880242e-05,1,-7.175608974320952e-24,0.0,,0.0,0.09687747,-0.09687747
0x2e18759608f48946692513421313332490f701ae,1,0,1,2.4458878797880242e-05,1,-4.4255435304689786e-23,0.0,,0.0,0.59749,-0.59749
0x21344a93ca0dfd5579b08dc318f74132e6c5e90c,1,0,1,2.4458878797880242e-05,1,-4.92703081477862e-24,0.0,,0.0,0.06651955,-0.06651955
0x31331b5e3f373625ee9b480143a93a5a4b74f7fd,1,0,1,2.4458878797880242e-05,1,-1.7370197250236857e-22,0.0,,0.0,2.34514,-2.34514
0xae90bed9df7ab8388eeee37329666697177cb331,1,0,1,2.4458878797880242e-05,1,-4.612907646137427e-22,0.0,,0.0,6.227859178234268,-6.227859178234268
0x42e6bbf9f5b309144878a64f012825793c3a8124,1,0,1,2.4458878797880242e-05,1,-4.441890873054134e-22,0.0,,0.0,5.99697045,-5.99697045
0x5dc6a36d8c391b6e31c93ee2f4be5e15d333cec2,1,0,1,2.4458878797880242e-05,1,-9.568507005227097e-23,0.0,,0.0,1.29183844,-1.29183844
0x369cf73186943a5eb1ecca14166262e4840a2129,1,0,1,2.4458878797880242e-05,1,-1.5116435748106997e-23,0.0,,0.0,0.2040861,-0.2040861
0xbd1eb0bb0f2f99b9dbf890fa63b26fc74f3a6dbc,1,0,1,2.4458878797880242e-05,1,-3.761293511535678e-23,0.0,,0.0,0.50781,-0.50781
0x45f3317c45480800d567561f5dc6292db3df521d,1,0,1,2.4458878797880242e-05,1,-5.400468201433261e-22,0.0,,0.0,7.29114,-7.29114
0x7c2114f7e01ee5afa99b222f310d707cbbb22429,1,0,1,2.4458878797880242e-05,1,-5.553905141327457e-23,0.0,,0.0,0.74982943,-0.74982943
0x62032aca8350ab4a5f18d21200e47ff09be087b2,1,0,1,2.4458878797880242e-05,1,-7.04691645866573e-24,0.0,,0.0,0.09514,-0.09514
0x3ac2e29ae1c2751e84818e0a8c1e25534f58f9cf,1,0,1,2.4458878797880242e-05,1,-2.962338827286631e-22,0.0,,0.0,3.9994360325,-3.9994360325
0xd98dac56fae8f7e68d05f7acee91608f0d5b42d1,1,0,1,2.4458878797880242e-05,1,-3.310057392964782e-23,0.0,,0.0,0.44688888,-0.44688888
0x6438d6782ee270e8a91ff1393efc24aab32a87e1,1,0,1,2.4458878797880242e-05,1,-3.6810061420806327e-23,0.0,,0.0,0.49697045,-0.49697045
0x8673dc4bd482b74cb15a183071be65c9e3b30cfc,1,0,1,2.4458878797880242e-05,1,-8.055661125290412e-23,0.0,,0.0,1.0875900175,-1.0875900175
0x9684b08c13b02cf49f3a9607714547e5c65f2220,1,0,1,2.4458878797880242e-05,1,-2.2128369458786308e-23,0.0,,0.0,0.2987538,-0.2987538
0x67039bf40936b457ef5e2bf48a841c3d45f521fc,1,0,1,2.4458878797880242e-05,1,-2.466925529070196e-22,0.0,,0.0,3.330581485,-3.330581485
0x054004f8e2ca628652fb6260dc72f4760ff67f44,1,0,1,2.4458878797880242e-05,1,-6.778989495130182e-23,0.0,,0.0,0.91522734,-0.91522734
0x6e52e4ae030d817163a5b4f53b9d2934402e5fcf,1,0,1,2.4458878797880242e-05,1,-1.767114220975144e-23,0.0,,0.0,0.23857704,-0.23857704
0x24ad9372a4a13f2c13674a2de281b30a83612415,1,0,1,2.4458878797880242e-05,1,-8.845146808119003e-23,0.0,,0.0,1.19417800999982,-1.19417800999982
0xff6c36cca8525789bed702f29b33dc45fe85f68d,1,0,1,2.4458878797880242e-05,1,-4.442747271723244e-22,0.0,,0.0,5.99812666874982,-5.99812666874982
0xf8d61d1b939b71fdabd1038c7688a22047630aed,1,0,1,2.4458878797880242e-05,1,-8.054551813684368e-23,0.0,,0.0,1.0874402499998201,-1.0874402499998201
0xec74323d0e8e5c5e45642b0a7baa0d0f89a14108,1,0,1,2.4458878797880242e-05,1,-5.071511860085522e-24,0.0,,0.0,0.06847017999982,-0.06847017999982
0x96da0f5f3a81e634d308cc9e4d157ad5296c4ad5,1,0,1,2.4458878797880242e-05,1,-9.290610143674374e-24,0.0,,0.0,0.12543197499982,-0.12543197499982
0x392d308312078c8a92449d42dc8c65fe71b08097,1,0,1,2.4458878797880242e-05,1,-4.64863761744654e-23,0.0,,0.0,0.62760979999982,-0.62760979999982
0x4aa23b32caba63822f7037e89e9713db8c6061d7,1,0,1,2.4458878797880242e-05,1,-2.70802881692766e-23,0.0,,0.0,0.36560935999982,-0.36560935999982
0xd070f6a7e0dfc0292fb77625ab0db87531ce5df2,1,0,1,2.4458878797880242e-05,1,-5.96623619256847e-24,0.0,,0.0,0.08054979999982,-0.08054979999982
0x78523eba82999045c8ffc6e001d8d7c84e203493,1,0,1,2.4458878797880242e-05,1,-1.386791661626451e-23,0.0,,0.0,0.1872299174554456,-0.1872299174554456
0x7f302ef7ab0b37d5c4a77b2f52537fb2d8fef18c,1,0,1,2.4458878797880242e-05,1,-1.5110753551371715e-23,0.0,,0.0,0.20400938499982,-0.20400938499982
0xcabc04b7e917404ebc715feeb8d3c9632ec81c9b,1,0,1,2.4458878797880242e-05,1,-6.711369465368315e-24,0.0,,0.0,0.09060979999982,-0.09060979999982
0xda37f13250be02355d3c9c29f536679baa51161b,1,0,1,2.4458878797880242e-05,1,-1.361037437698329e-22,0.0,,0.0,1.83752854999982,-1.83752854999982
0x03c97a8441cf77834d13f25695a00b11eb78cdc1,1,0,1,2.4458878797880242e-05,1,-1.1383385009676517e-22,0.0,,0.0,1.5368640399998201,-1.5368640399998201
0xa18cb699e67c900ebfd43534fd6a2db26cd0ad77,1,0,1,2.4458878797880242e-05,1,-5.670788627847918e-23,0.0,,0.0,0.76560979999982,-0.76560979999982
0x69d462e7d12a1cb543ea0a6cc44d91c744069b87,1,0,1,2.4458878797880242e-05,1,-3.391221312461599e-23,0.0,,0.0,0.45784677249982003,-0.45784677249982003
0x374dba56a5b504cd6ca3618b59cfc118d7fa7d81,1,0,1,2.4458878797880242e-05,1,-7.387931589509556e-23,0.0,,0.0,0.9974402499998201,-0.9974402499998201
0xd1e4677fdcd938d9c5b6434f48c92e72cd7c301d,1,0,1,2.4458878797880242e-05,1,-3.0643776202382024e-23,0.0,,0.0,0.41371979999982006,-0.41371979999982006
0x4c48517c4b69278bf0ac1f08f2d90d2b1d3c2196,1,0,1,2.4458878797880242e-05,1,-2.21511219477252e-22,0.0,,0.0,2.99060979999982,-2.99060979999982
0x04c254aec7ba9d966fec7b2e39823043a0f35148,1,0,1,2.4458878797880242e-05,1,-1.776709552480583e-23,0.0,,0.0,0.23987249999982,-0.23987249999982
0xb5b2a049b2171aa3929eb410687a6158f35cd4de,1,0,1,2.4458878797880242e-05,1,-5.400763662329064e-23,0.0,,0.0,0.72915388999982,-0.72915388999982
0x9ff6d3c1f791df6f53131b83d2b897560b82da5f,1,0,1,2.4458878797880242e-05,1,-1.4661409449553346e-23,0.0,,0.0,0.19794281700547,-0.19794281700547
0xcb9dbcde70196effa11558d9f675b75d859033d7,1,0,1,2.4458878797880242e-05,1,-1.4878923684874793e-23,0.0,,0.0,0.20087946376009902,-0.20087946376009902
