source,target,weight,count
0x5ee205a4c91fea7dae9f976bff1881a43dbee5f7,0xe592427a0aece92de3edee1f18e0157c05861564,0.01586209,1
0x1f7208e63517810ad4e74d553ec0a627f58df5c6,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xd8ce26813f12ba9ba23f86d768c5c5d845cb30b1,0xe592427a0aece92de3edee1f18e0157c05861564,0.2,1
0x41926d7ff135e5090ffd75abda1d65ee2d92a2bd,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x5cec975b4341a1b06c18e6319e3b7130cda57314,0xe592427a0aece92de3edee1f18e0157c05861564,0.03,1
0xa8ab109ae219e859d675691f74e4516ffc1d0bbc,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x1e8b4c043ddcb27dd3c0c287a40241feb8ad50c9,0xe592427a0aece92de3edee1f18e0157c05861564,17.0,1
0x48ee69490345c7080240db090e65a4ae1049e16a,0xe592427a0aece92de3edee1f18e0157c05861564,0.09972678934809075,1
0xbf367853c938474247ce78a3f2b5641a47dcbcd2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0xc4cbac4e006b63e586ce7c061dc889e5d01d9d6d,0xe592427a0aece92de3edee1f18e0157c05861564,0.023,1
0xc4e4984e243f2b833e31513ed4a5025922922d61,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,1
0x41c5fe42561fcf5feaab48dcbcf6a4c991a050ee,0xe592427a0aece92de3edee1f18e0157c05861564,0.047537895,2
0xbd0a44878f020f369960b616c9674c8bf20e431f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x7adb3e039f26d48db4b752641bfb5c12151ef118,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x7c395dc22e6902b1d8197c2af5290e346ae08a23,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xad06018a1915d6513561b92596541b763c718cac,0xe592427a0aece92de3edee1f18e0157c05861564,0.0205,1
0x53d7a5d2dde61856045090aab99b3f1f444b8851,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x9482bd09361583edecde281292c0cb971f87510c,0xe592427a0aece92de3edee1f18e0157c05861564,0.2903725669611081,2
0x509217593100cb61ee1078af760e8aa00cbda7c4,0xe592427a0aece92de3edee1f18e0157c05861564,0.05,1
0xa97656170e0f8a38153fa1c17bab2982f542536c,0xe592427a0aece92de3edee1f18e0157c05861564,0.4,1
0x878a201266cd8835b2c4c62aaceaf843f07148ef,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb734ec7a75d65406fde5bcf9156cab673ba1e1c5,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x1a4b9a3e02105227679d1f44059c244aecd1bd12,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xaa6ed2aab8bd3826bfc0adffec4bae2f0b755445,0xe592427a0aece92de3edee1f18e0157c05861564,0.06406918343744465,1
0x9d21af9c0fc2d750b52a4a43d36d27135fc24f2b,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x60d46c943f13d605c1700d2944c035f4b5255ad2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x15565fbcfe5595724421d52a97ac1493578678a7,0xe592427a0aece92de3edee1f18e0157c05861564,0.10049109,1
0xf126679dd92239c4d614673528ae1f579bd1a85b,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xece36f322163f02296848a89db646110da19eaa1,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xa3ce77c4d89acde133d39b9ab5022d442c1b7a6c,0xe592427a0aece92de3edee1f18e0157c05861564,0.075,1
0x2276efe2e94d6655d9c68c47a891f43a9a53815b,0xe592427a0aece92de3edee1f18e0157c05861564,0.0523,1
0x0e86817e80bf4360d7b3aed47e60b310c52576fc,0xe592427a0aece92de3edee1f18e0157c05861564,0.2918431491525989,1
0x8502adfe5318f0b302b26f3ca82385994a63bb1d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x0e2648c86d079ab9bd5a093c2178bb09ad13805e,0xe592427a0aece92de3edee1f18e0157c05861564,0.8999999999999999,3
0xc9d15f4e6f1b37cbf0e8068ff84b5282edef9707,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xbd2a648b9b820b46eff6de2fba1ca3aac0a82804,0xe592427a0aece92de3edee1f18e0157c05861564,0.5713241693828086,1
0xf7545d1856a1c1eab940cba82f8a4fab8294af5e,0xe592427a0aece92de3edee1f18e0157c05861564,0.02,1
0xbf1801e681f13a697630a364396fa8eb4b1987dd,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xd2d2a10b8a36e2b3236b6222d42269b225241316,0xe592427a0aece92de3edee1f18e0157c05861564,0.035,1
0x6a35d29d8f63e4d8a8e5418be9342a48c4c8ef07,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x00903f96abe2743b81fc7fcf4874c715a3fe1c88,0xe592427a0aece92de3edee1f18e0157c05861564,1.8628523291164696,1
0x18358a1970f8069996dc56f2a4209a9374b5c05b,0xe592427a0aece92de3edee1f18e0157c05861564,0.08001864935324407,1
0xfa8efef0c6e1fa8b1a5f34533a3abf83946cc0bf,0xe592427a0aece92de3edee1f18e0157c05861564,1.0,1
0xdff5e01a80907a6d3d432616a8514c5eeb205c72,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xd254358c2d39d044a7da9dd11e3b13bd18c1305c,0xe592427a0aece92de3edee1f18e0157c05861564,0.03,1
0x0f8d1e3a5596c3c4604ca17ff286929d0cfe70d1,0xe592427a0aece92de3edee1f18e0157c05861564,0.01463,1
0x561667dcf81a73a01bd38c47f20d6ce9ff12307a,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb31d65c8ae0b7ed215f03d6181acda37fad1ff97,0xe592427a0aece92de3edee1f18e0157c05861564,0.00779488,1
0x1773fece70e02f4d7a03091cb6f4cf6b577a59cf,0xe592427a0aece92de3edee1f18e0157c05861564,0.001,1
0xf41206d640be0c5fe42f5bbb33bdd94e45a603e4,0xe592427a0aece92de3edee1f18e0157c05861564,0.007905337682160576,1
0x5e86ae2cf9711f50fe88145fc07bd2502919d1af,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x10c30c0ba9451587766e79f328b592b0ed2ec8d3,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x5bd5655d47ef0664bb233b69ebdce81f0d965089,0xe592427a0aece92de3edee1f18e0157c05861564,0.5,1
0x27424f2257bf326b5c7924882104e7c4ccec3fc5,0xe592427a0aece92de3edee1f18e0157c05861564,0.0397799552,1
0x12bba1a990d4e62e0ccdc7c64565a9fa1df792b0,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x904eb5cea0aa00107ecf63b37543a78eb82ba8bd,0xe592427a0aece92de3edee1f18e0157c05861564,0.13123,1
0x28944869d2183e5712800bba09bbc7efb6225d6f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xe787b615a7f53375e0a38dc76ad91239f81bf46d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x389367cc65c92a32dfbf72ec7174996afe247ef1,0xe592427a0aece92de3edee1f18e0157c05861564,0.07,1
0x1013656947056b14c4c2c05d9356c1cd77c7633d,0xe592427a0aece92de3edee1f18e0157c05861564,0.064,1
0x6de6b7bd0d498f33e8c0833ee2d9769802546e6d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb800908c95684edd0bbead61cca9bc81f35a2c9c,0xe592427a0aece92de3edee1f18e0157c05861564,0.02,1
0x5ca94c813074a1fac56d590743f171c9037ac586,0xe592427a0aece92de3edee1f18e0157c05861564,0.2011,2
0x1fda1cf3678d59e1da0cf5b8dacc2833685c4fb3,0xe592427a0aece92de3edee1f18e0157c05861564,0.013,1
0xc2f055df87e5201e7f196c20843f36f54c5b7eb5,0xe592427a0aece92de3edee1f18e0157c05861564,0.018991358173353522,1
0xf04a569bac14ba5ea5a0e10b2e7f6d2f26174aea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,4
0xe4e497fc091045614d30b4efc7966e8a58242238,0xe592427a0aece92de3edee1f18e0157c05861564,0.130081909,1
0xb83709bb027d8b22b1466f22a82024ae9ce98389,0xe592427a0aece92de3edee1f18e0157c05861564,0.013249524,1
0xc00ac1f831cf3a67ee86423107753a19c19a477d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x45490445ea04fca5cb99427146c646ac500f2b0f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xed6bf1cf8d5308389411706e2058f8d2098cbe53,0xe592427a0aece92de3edee1f18e0157c05861564,0.07554,1
0x542fd3d60e59321dd5c13004a2eb7fbdb65977fa,0xe592427a0aece92de3edee1f18e0157c05861564,0.015,1
0xda2a1ab9ed5a37071c7509efa438d8c00e94d124,0xe592427a0aece92de3edee1f18e0157c05861564,0.0351764,1
0x78fec32317e524d953db63b8c9de0f1f5b131b9d,0xe592427a0aece92de3edee1f18e0157c05861564,0.015252094,1
0x511e41bd8a27d6b1669104ed484bab506c800053,0xe592427a0aece92de3edee1f18e0157c05861564,0.01,1
0xceb6b9e3ad5638643af938f3c36657f77c369421,0xe592427a0aece92de3edee1f18e0157c05861564,0.056258382263399694,1
0xe7cce01d710fc0925ea0bcbfbb4aa72a7bf7b409,0xe592427a0aece92de3edee1f18e0157c05861564,0.00402308,1
0xc1780bf44f7023929cbad5ec3b0a8f3c01ec8387,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,2
0x2c2ee90bdfe54090490b09652f3fb576cd468b74,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,1
0xeef7ea3b4958fabe3f9890bf39ae60d06e7fdf44,0xe592427a0aece92de3edee1f18e0157c05861564,20.0,1
0x51e8173b097c0dfb845929c09fbd1075fe084103,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,5
0xffaf9810ce1fe5171e36880618312b43947546b4,0xe592427a0aece92de3edee1f18e0157c05861564,0.27,1
0x36ceabce00be57557de0b0964f3924d21284fb18,0xe592427a0aece92de3edee1f18e0157c05861564,0.014398388,1
0x38217e10c9f816c6e6a55f77918bfabb2b06b9c8,0xe592427a0aece92de3edee1f18e0157c05861564,0.4,1
0x2eed3e1b6be4f9f87c74600a038eaf2a1d64ebcd,0xe592427a0aece92de3edee1f18e0157c05861564,0.002464439191641798,1
0x06fa9219a91f96e9ca01a84c8fefbdb26a3fb2c2,0xe592427a0aece92de3edee1f18e0157c05861564,0.07,1
0x465811bbf534578ae9cd14061c20dcd7c7bb6531,0xe592427a0aece92de3edee1f18e0157c05861564,0.018,1
0xeac4ac4bac23a22afc2685383b887b5905ec1420,0xe592427a0aece92de3edee1f18e0157c05861564,0.12660825,1
0x58567fb02c146ec872db5a7c7a3d1c4959d2ec40,0xe592427a0aece92de3edee1f18e0157c05861564,0.4,1
0xa840a724787a5af93c0177f06b5032e5e77de8ac,0xe592427a0aece92de3edee1f18e0157c05861564,0.16836,1
0xe64e20e104a50f3b0c4f3d021168f44a69a753b5,0xe592427a0aece92de3edee1f18e0157c05861564,0.01895,1
0xe271c06b6e064d6ffd9f230d63fcb9db37e30e78,0xe592427a0aece92de3edee1f18e0157c05861564,0.015293565,1
0x47fa00821f42e246477f191a8efdfb5e4daa48b5,0xe592427a0aece92de3edee1f18e0157c05861564,1.17,1
0xf640458f86047ddff20ca96a2fcc3dcff6f0080a,0xe592427a0aece92de3edee1f18e0157c05861564,0.09006558827166816,1
0x2cfc5a5ef884958f09564d024bb074ff91ef117d,0xe592427a0aece92de3edee1f18e0157c05861564,0.21,1
0xaea47099006978cb69a299581b88017a172552b6,0xe592427a0aece92de3edee1f18e0157c05861564,0.02073148,1
0x2785478b076807afd05d86b764c0c1d59df10b1a,0xe592427a0aece92de3edee1f18e0157c05861564,0.02,1
0x9b851ecbad2ebc6b86fee3760e01ef2d873bda46,0xe592427a0aece92de3edee1f18e0157c05861564,0.4,1
0xe200cce15972fce8f7b3737a4ce02efc3aff3e01,0xe592427a0aece92de3edee1f18e0157c05861564,0.016,1
0xf50b5b6835751d53bdd28dc8231f7a442595a2f0,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x9b54ffd56d49dfe0d282da5afe1176b0c3134f1d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x210555a16e8d5d2641fc003574ed0288c85988c9,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x710d771ffd388021202a6f699d01e6eaec45beea,0xe592427a0aece92de3edee1f18e0157c05861564,0.0971949842114868,1
0x047167d021026b48315217880f676ed3b9ea2950,0xe592427a0aece92de3edee1f18e0157c05861564,0.03,1
0xd20d38aa79197c04758d486aab37ab2574a50605,0xe592427a0aece92de3edee1f18e0157c05861564,0.04440950146199688,1
0x110b04f0be40fdc1bd8ab013131fc7f7081311ae,0xe592427a0aece92de3edee1f18e0157c05861564,0.40900000000000003,4
0xd174f17bd8c937883cb84f7a14bc9428193e12bf,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x60f5c8b6757b5dfc9e326afa56d65966d8887ca6,0xe592427a0aece92de3edee1f18e0157c05861564,0.3,1
0x3eb177b29c8ba726268919887a962618529d5391,0xe592427a0aece92de3edee1f18e0157c05861564,0.02873,1
0xb05cbdbd01d59ae1f8b6b0b08940ffefef6c0df7,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x9983111eb2370d3c74b60a3038e82ef04d073cbb,0xe592427a0aece92de3edee1f18e0157c05861564,0.16,1
0x8ef09621a8cd43430887471b06ab2fc33e6e69b6,0xe592427a0aece92de3edee1f18e0157c05861564,0.04329873,1
0x4a918433e059a7a72c9a54044b88b33f439506bd,0xe592427a0aece92de3edee1f18e0157c05861564,0.06,2
0xcad65abac81cec360c66161d8c23fdf95ac798fe,0xe592427a0aece92de3edee1f18e0157c05861564,0.005356217312267264,1
0x2e24091cf2b27651e4c594ca9b52d759ae4873a2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x752661979b1696bb45140addd380d16414c90043,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x48a28813a018d394eefef10b7e9c5c2b55d1e645,0xe592427a0aece92de3edee1f18e0157c05861564,1.0,1
0x70527163b52bbe8dd81855011771ecd0c2415186,0xe592427a0aece92de3edee1f18e0157c05861564,0.0118,1
0x02f11d4df714fcb1902bdb8562b5c014269b2217,0xe592427a0aece92de3edee1f18e0157c05861564,0.02909852,1
0x52dd2e67213337878d78187902cee487619b865b,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xbe2031c90e81222189735f5fd9b3e1681bd53341,0xe592427a0aece92de3edee1f18e0157c05861564,0.88,1
0x04e5f8e21cc0a9da30809a8139f3b43800216328,0xe592427a0aece92de3edee1f18e0157c05861564,0.29000000000000004,2
0x6b4c33194b61f12d492b4a496eea5a9a18e78665,0xe592427a0aece92de3edee1f18e0157c05861564,0.01,1
0xf1a789613ecb6b824b9c9df99a7cef3b327cc6f0,0xe592427a0aece92de3edee1f18e0157c05861564,0.14,1
0x7299c0c085a02ef33fbc80fe4528397910c13287,0xe592427a0aece92de3edee1f18e0157c05861564,0.0985,1
0xd4667c4fc17a41e5da5b196dee81aa116823fc05,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0x020896854ef6f93c1eed3fe970251b9f18a65baf,0xe592427a0aece92de3edee1f18e0157c05861564,0.15,1
0xd85a707aefb7087d38b92cf0bc9809d5b84a23fb,0xe592427a0aece92de3edee1f18e0157c05861564,0.07494,1
0xeb7a1514a717720affb3b2aab77306f8333c8a90,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xe1618916bec802f2d0751d65e951d78ad4d83484,0xe592427a0aece92de3edee1f18e0157c05861564,0.0462,1
0xd39f35c6e8faaa06ca6b89b47bf36cf6315420c5,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xbc54a6944d75168eb748ead25ea32ca53357e330,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x334bce2fd4c0a7aab71f7ef6ef00c6e6be0ede0b,0xe592427a0aece92de3edee1f18e0157c05861564,0.001930352,1
0xbcb119dfb8c25e6dcbbf0aeca2dcc62779022eb0,0xe592427a0aece92de3edee1f18e0157c05861564,0.09,1
0x3bb59cd002486103ab96d72f95b7dc55cc3df4f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.25187594787957907,1
0x25172cfb04b87f1c947c52013fc868ac4c676b04,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x6f1be8d42d40a1d04bb7d3258a4d1a67feb3746a,0xe592427a0aece92de3edee1f18e0157c05861564,0.002,1
0x694aa9c94761b9328466a69f5f04f325af3c7689,0xe592427a0aece92de3edee1f18e0157c05861564,0.1,1
0x28159c9959c0f5abf09ec8915430c187dafd9df2,0xe592427a0aece92de3edee1f18e0157c05861564,3.0,1
0xcc3285b46763aac7bc8a83502ed26fd217d02c50,0xe592427a0aece92de3edee1f18e0157c05861564,0.01205689229272216,1
0x8c50364d8e1b13d702252dd4bd14acd2a589cddb,0xe592427a0aece92de3edee1f18e0157c05861564,0.03,1
0xcf6397a320ddcb8bdcc50019e016f9930f7fba95,0xe592427a0aece92de3edee1f18e0157c05861564,0.034,1
0x45c9ded32daf759ac23a42e92327435e63b6358e,0xe592427a0aece92de3edee1f18e0157c05861564,0.025,1
0x0435255dcaf14bccf4153ef8917974741b1f32b1,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xe8e50f783ac30c5aba5c2f59ed2c2bde08b9a04f,0xe592427a0aece92de3edee1f18e0157c05861564,0.075,1
0x5470675555496c48dae965decfb2dd6eca18fd15,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb7a0bfb92f4f5afb1a3bd04d7acb6e871547956f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xfed84013704a226a878de6b228547cb48922222e,0xe592427a0aece92de3edee1f18e0157c05861564,0.01319343,1
0x6eb225a8a482becdec6dbda020788710d4dcf9d1,0xe592427a0aece92de3edee1f18e0157c05861564,0.043137,1
0x77a207dcd52f3f7bf40ce923b874b9f0c17a30f2,0xe592427a0aece92de3edee1f18e0157c05861564,0.064448812,1
0x754882e4da38f7b375500e6d4a18c646b5f054e8,0xe592427a0aece92de3edee1f18e0157c05861564,1.2532835304818606,1
0xc4b928259c29f2288043ccbc5868983f45aa4eee,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x2d1de0a85903396e33e399e05bed3127160500be,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x216e2aa52ec2e82511639b6fe4f6a1b7b16c6e3f,0xe592427a0aece92de3edee1f18e0157c05861564,0.18958,2
0x74f11b879e80d5af802e7a29f2cee912a3da0a70,0xe592427a0aece92de3edee1f18e0157c05861564,0.021975572907662836,1
0x25f81f6a2db9b99d4a7451e046a87ec101bedbac,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xebc759029e146d406414bd922ebaebc7a7aa5e65,0xe592427a0aece92de3edee1f18e0157c05861564,0.2,1
0x11d5f45239a2833a0a95596b1317a36cb04b5268,0xe592427a0aece92de3edee1f18e0157c05861564,0.01,1
0x0cdde5fc42a24921b2ff0969e37cb29193f04702,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x7a80a316e24dee34455b1e33f6cb1f13b61f1b3c,0xe592427a0aece92de3edee1f18e0157c05861564,0.062047,1
0x6fd8419608a996592e36d280ff948ef3d6a74c66,0xe592427a0aece92de3edee1f18e0157c05861564,1.755371332498429,2
0x626c4cccddd354a61be39041b1a800267e93e85a,0xe592427a0aece92de3edee1f18e0157c05861564,1.0,1
0x626c4cccddd354a61be39041b1a800267e93e85a,0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,0.0,2
0x623eed0e7ff44b81556600e7c8d1b69916be8800,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x76e8fc6121ca1ef70d7e142ddda3f429c73b6a39,0xe592427a0aece92de3edee1f18e0157c05861564,0.07684765655216834,1
0xf2670ca34f063bebdb30b6ceff9082212cec835d,0xe592427a0aece92de3edee1f18e0157c05861564,0.15104994914164943,1
0xa9d63b14ea8bece477fcf73c20e76a797fd2a14f,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x6ae2e097f19f7a7c0308333deb10ea5e4714f75b,0xe592427a0aece92de3edee1f18e0157c05861564,0.01007455,1
0x0d4631ecf9a04875f55f78d423f6553d84cc1bcb,0xe592427a0aece92de3edee1f18e0157c05861564,25.0,1
0x6d59b7a547cae1a866dc27d88c48395ef7e9214c,0xe592427a0aece92de3edee1f18e0157c05861564,0.047331525,3
0xc7bad783e498a5d9edcdf88ec011e1de89a54002,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xf506835937f5fab0ffff1782c99c376111b31203,0xe592427a0aece92de3edee1f18e0157c05861564,0.008921440851469169,1
0x640a575ecc99d5c67efa785c75afe835d341cd0f,0xe592427a0aece92de3edee1f18e0157c05861564,0.01668915,1
0xa8c1101d03f073430c9ba5488eb181772d4ee069,0xe592427a0aece92de3edee1f18e0157c05861564,0.058939658808635435,1
0x84a595cb9eead5e977bf0efc1405556de24a24c0,0xe592427a0aece92de3edee1f18e0157c05861564,0.028369,1
0xa2d1df51be17e88b6b409fc5b19e731ec1bf2e85,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x52a0f1377d110c6aafae9f48858664639bc4172d,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x5c338e2d7cf88a4f8d2240a06a97d9d7e8c6fc07,0xe592427a0aece92de3edee1f18e0157c05861564,0.02,1
0xda9f28a1b0ce18b011a404f3372d98c3e3143569,0xe592427a0aece92de3edee1f18e0157c05861564,0.915,1
0x3afc1d427265ab5feb3fdf9f8da343dcc3ebcdb6,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xa6b145df1e62e0fa0296b7e3f583415ae72f7c14,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x6dcff4627ac19e9aa50068e59d221eb0153474db,0xe592427a0aece92de3edee1f18e0157c05861564,0.18,1
0x3fc5dda1b54583a6dbaac69498d1ad0a9d725a21,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xca69de224c1759d8a5e040d516b667b0b2188453,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xf35fdc03030ac54840c4c2c4ac38dd873795cec2,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x8130491896d90c4397745918e5e8cafe7d00e3b7,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb9b1bad1bd633ac448c06433cf2454b57144512a,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,2
0xf9e11762d522ea29dd78178c9baf83b7b093aacc,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x760a1a28ffd04966bb88959bf94071e6621c1f63,0xe592427a0aece92de3edee1f18e0157c05861564,0.041957411156018705,1
0x2bfb676515f633f7c241e6148366de82bde0a415,0xe592427a0aece92de3edee1f18e0157c05861564,0.6413697418985046,1
0x625cb353b748b5c242a9ebac1c758c0b9f4d2799,0xe592427a0aece92de3edee1f18e0157c05861564,0.042441277,1
0x64e2c9362f1af19e479999b2660adf0def81c54b,0xe592427a0aece92de3edee1f18e0157c05861564,0.5399513141445613,1
0x3afca716d8df0a0b652fd3f7c6aefbcc80aa89e8,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xdbd2a9d15c80471b8798bde0c3cc2dd2bef7d746,0xe592427a0aece92de3edee1f18e0157c05861564,0.51,1
0x1bf01c70f721c2bb5aee4dbabb6dea05a6f844fb,0xe592427a0aece92de3edee1f18e0157c05861564,4.312034657301108,1
0x8c7f42215441da1f2db17f860ce5d89141413685,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xb87a5634e18d26d8b60951ec54dfd78fae4ce044,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xc409e8f8fa87bd9c05b7c324aadaa4daead5657c,0xe592427a0aece92de3edee1f18e0157c05861564,0.01844,1
0xf1b431cbb3d4c80bc261cb1f380f681dc4267c35,0xe592427a0aece92de3edee1f18e0157c05861564,0.00929241684872445,1
0xbcf224cb3771bb32b7a9d49d573375ffa5e29b9d,0xe592427a0aece92de3edee1f18e0157c05861564,0.05,1
0x7f8c6bc33e482dba5f2ba175cf1f3dde25406493,0xe592427a0aece92de3edee1f18e0157c05861564,1.1539619697330712,1
0x0b354b03edaf7c69b35ab468ea16efce25e6fdd5,0xe592427a0aece92de3edee1f18e0157c05861564,0.01541149,1
0x2b5a0be5940b63de1eddccca7bd977357e2488ed,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xae311bb243b80c831f605a999aecb83913fe0337,0xe592427a0aece92de3edee1f18e0157c05861564,1.5,1
0x440d6d273d25406ccacfdf2b97c6fbe1cb82b54b,0xe592427a0aece92de3edee1f18e0157c05861564,0.4,2
0x10afede2cbfe25ef2d66a481cf8dee5e48f97333,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x4178ed67677bde009376d1f5ddcc1639b2d41d0f,0xe592427a0aece92de3edee1f18e0157c05861564,0.5,1
0x84f4d3d7ae4422643e732b7c7246b8d65ed90da3,0xe592427a0aece92de3edee1f18e0157c05861564,0.000160045855368082,1
0xca7cd3aafa0a533983121489e147acd954bf24ad,0xe592427a0aece92de3edee1f18e0157c05861564,0.04881056,1
0x58b4381f8d083b04dd30f79d7d76d6289bfc93f3,0xe592427a0aece92de3edee1f18e0157c05861564,0.0858,1
0xc6298e747259f11307750eeafdd8f3d3a6f312ed,0xe592427a0aece92de3edee1f18e0157c05861564,0.146,1
0x55724a6c3c4ba9e7f689fd5761de5fa1ecf6d626,0xe592427a0aece92de3edee1f18e0157c05861564,0.04872624,1
0xa49ec769fff2186c6e93ad5af8a06f517e97d494,0xe592427a0aece92de3edee1f18e0157c05861564,0.053,2
0x4dd2faa9505b39bbe81f69af9af470fa66fb3522,0xe592427a0aece92de3edee1f18e0157c05861564,0.025290244228239302,1
0xc70daf7356bc5f2ef6008e0faa7e076c47c6e7f3,0xe592427a0aece92de3edee1f18e0157c05861564,0.023,1
0x28b35093910128d2736d0ad7ccc1b96c96c12851,0xe592427a0aece92de3edee1f18e0157c05861564,0.27,1
0xf2b5fc5969b4190cb51162b120f13246d8c9af5c,0xe592427a0aece92de3edee1f18e0157c05861564,0.011,1
0x3813d76b2e9b3748afa4b7fc3a19f7b0318ba47b,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0x7b82cb01fe51409b32fc8b08a4bd602b31f26edf,0xe592427a0aece92de3edee1f18e0157c05861564,0.03771249,1
0xe3457ed80868d122b2feb1b06b0cf1a8cfc522a9,0xe592427a0aece92de3edee1f18e0157c05861564,0.00436,1
0x372295d790fd442a5199beb96a9bf7da1e3ca141,0xe592427a0aece92de3edee1f18e0157c05861564,0.57,1
0x1e91c149f9f43918c4f4c14ee59e6cf018dda09c,0xe592427a0aece92de3edee1f18e0157c05861564,0.0,1
0xd3bd83261e3a5455be1e35f88afc70e79774046d,0xe592427a0aece92de3edee1f18e0157c05861564,0.1447249483389152,1
0x845f71407738004605aeaded29f4b7990bd84fa8,0xe592427a0aece92de3edee1f18e0157c05861564,0.055,1
0xd61f3f1529eab8f0c7ee1c50bb63275058742228,0xe592427a0aece92de3edee1f18e0157c05861564,0.575,1
0xc0a0d46fa6569c8f1317ae414b3ce566e54a5756,0xe592427a0aece92de3edee1f18e0157c05861564,0.09192,1
0x37d6dade1e4b763f93d89c4c2cc68dc2056c30bc,0xe592427a0aece92de3edee1f18e0157c05861564,0.44,1
